Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
PPO,201,14,0,13,201000
PPO,202,14,5,12,202000
PPO,203,3,0,2,203000
PPO,204,3,0,2,204000
PPO,205,4,2,2.6,205000
PPO,206,6,2,4.6,206000
PPO,207,4,2,2.6,207000
PPO,208,14,0,13,208000
PPO,209,13,0,12,209000
PPO,210,12,2,10.6,210000
PPO,211,3,0,2,211000
PPO,212,3,0,2,212000
PPO,213,13,0,12,213000
PPO,214,14,4,12.2,214000
PPO,215,13,6,10.8,215000
PPO,216,3,2,1.6,216000
PPO,217,13,2,11.6,217000
PPO,218,3,4,1.2,218000
PPO,219,8,2,6.6,219000
PPO,220,14,0,13,220000
PPO,221,14,0,13,221000
PPO,222,3,4,1.2,222000
PPO,223,14,2,12.6,223000
PPO,224,12,0,11,224000
PPO,225,3,0,2,225000
PPO,226,14,2,12.6,226000
PPO,227,3,0,2,227000
PPO,228,12,2,10.6,228000
PPO,229,13,0,12,229000
PPO,230,14,0,13,230000
PPO,231,11,0,10,231000
PPO,232,12,2,10.6,232000
PPO,233,3,0,2,233000
PPO,234,3,8,0.4,234000
PPO,235,13,0,12,235000
PPO,236,3,2,1.6,236000
PPO,237,14,0,13,237000
PPO,238,3,0,2,238000
PPO,239,3,2,1.6,239000
PPO,240,5,0,4,240000
PPO,241,14,2,12.6,241000
PPO,242,13,0,12,242000
PPO,243,3,0,2,243000
PPO,244,3,2,1.6,244000
PPO,245,15,0,14,245000
PPO,246,14,0,13,246000
PPO,247,3,0,2,247000
PPO,248,14,0,13,248000
PPO,249,10,2,8.6,249000
PPO,250,14,0,13,250000
PPO,251,3,4,1.2,251000
PPO,252,3,2,1.6,252000
PPO,253,6,0,5,253000
PPO,254,3,4,1.2,254000
PPO,255,13,2,11.6,255000
PPO,256,14,0,13,256000
PPO,257,3,0,2,257000
PPO,258,12,0,11,258000
PPO,259,3,4,1.2,259000
PPO,260,9,4,7.2,260000
PPO,261,14,0,13,261000
PPO,262,3,2,1.6,262000
PPO,263,12,0,11,263000
PPO,264,3,0,2,264000
PPO,265,13,0,12,265000
PPO,266,3,4,1.2,266000
PPO,267,14,6,11.8,267000
PPO,268,13,0,12,268000
PPO,269,3,0,2,269000
PPO,270,14,0,13,270000
PPO,271,7,0,6,271000
PPO,272,14,0,13,272000
PPO,273,13,0,12,273000
PPO,274,3,2,1.6,274000
PPO,275,14,0,13,275000
PPO,276,14,0,13,276000
PPO,277,11,0,10,277000
PPO,278,3,0,2,278000
PPO,279,3,0,2,279000
PPO,280,14,0,13,280000
PPO,281,14,0,13,281000
PPO,282,3,0,2,282000
PPO,283,14,0,13,283000
PPO,284,5,6,2.8,284000
PPO,285,3,2,1.6,285000
PPO,286,15,2,13.6,286000
PPO,287,8,0,7,287000
PPO,288,3,0,2,288000
PPO,289,13,0,12,289000
PPO,290,3,0,2,290000
PPO,291,3,0,2,291000
PPO,292,13,0,12,292000
PPO,293,3,4,1.2,293000
PPO,294,3,0,2,294000
PPO,295,8,2,6.6,295000
PPO,296,3,0,2,296000
PPO,297,14,0,13,297000
PPO,298,15,4,13.2,298000
PPO,299,9,0,8,299000
PPO,300,4,0,3,300000
PPO,301,12,0,11,301000
PPO,302,10,0,9,302000
PPO,303,15,0,14,303000
PPO,304,3,0,2,304000
PPO,305,3,0,2,305000
PPO,306,15,0,14,306000
PPO,307,3,6,0.8,307000
PPO,308,3,0,2,308000
PPO,309,15,2,13.6,309000
PPO,310,3,0,2,310000
PPO,311,13,0,12,311000
PPO,312,14,0,13,312000
PPO,313,3,2,1.6,313000
PPO,314,6,0,5,314000
PPO,315,3,2,1.6,315000
PPO,316,3,0,2,316000
PPO,317,3,0,2,317000
PPO,318,5,0,4,318000
PPO,319,4,0,3,319000
PPO,320,3,2,1.6,320000
PPO,321,15,0,14,321000
PPO,322,4,4,2.2,322000
PPO,323,11,0,10,323000
PPO,324,14,4,12.2,324000
PPO,325,3,4,1.2,325000
PPO,326,13,0,12,326000
PPO,327,3,14,-0.8000001,327000
PPO,328,11,5,9,328000
PPO,329,3,0,2,329000
PPO,330,4,0,3,330000
PPO,331,10,0,9,331000
PPO,332,14,2,12.6,332000
PPO,333,3,0,2,333000
PPO,334,13,2,11.6,334000
PPO,335,3,0,2,335000
PPO,336,14,0,13,336000
PPO,337,13,0,12,337000
PPO,338,14,2,12.6,338000
PPO,339,4,2,2.6,339000
PPO,340,3,0,2,340000
PPO,341,12,0,11,341000
PPO,342,7,2,5.6,342000
PPO,343,4,0,3,343000
PPO,344,3,0,2,344000
PPO,345,3,2,1.6,345000
PPO,346,6,0,5,346000
PPO,347,13,0,12,347000
PPO,348,13,0,12,348000
PPO,349,14,4,12.2,349000
PPO,350,4,0,3,350000
PPO,351,14,0,13,351000
PPO,352,11,0,10,352000
PPO,353,9,0,8,353000
PPO,354,6,2,4.6,354000
PPO,355,12,0,11,355000
PPO,356,4,0,3,356000
PPO,357,3,0,2,357000
PPO,358,4,2,2.6,358000
PPO,359,14,2,12.6,359000
PPO,360,3,4,1.2,360000
PPO,361,10,0,9,361000
PPO,362,3,4,1.2,362000
PPO,363,10,2,8.6,363000
PPO,364,3,0,2,364000
PPO,365,3,0,2,365000
PPO,366,14,0,13,366000
PPO,367,12,2,10.6,367000
PPO,368,3,0,2,368000
PPO,369,3,0,2,369000
PPO,370,14,6,11.8,370000
PPO,371,3,0,2,371000
PPO,372,6,0,5,372000
PPO,373,3,0,2,373000
PPO,374,13,0,12,374000
PPO,375,11,0,10,375000
PPO,376,7,6,4.8,376000
PPO,377,14,0,13,377000
PPO,378,4,4,2.2,378000
PPO,379,3,0,2,379000
PPO,380,3,0,2,380000
PPO,381,4,6,1.8,381000
PPO,382,4,0,3,382000
PPO,383,11,0,10,383000
PPO,384,4,0,3,384000
PPO,385,3,0,2,385000
PPO,386,13,0,12,386000
PPO,387,11,0,10,387000
PPO,388,6,0,5,388000
PPO,389,8,2,6.6,389000
PPO,390,3,0,2,390000
PPO,391,14,2,12.6,391000
PPO,392,3,2,1.6,392000
PPO,393,11,0,10,393000
PPO,394,14,0,13,394000
PPO,395,3,0,2,395000
PPO,396,14,0,13,396000
PPO,397,7,0,6,397000
PPO,398,3,0,2,398000
PPO,399,14,0,13,399000
PPO,400,3,0,2,400000
PPO,401,13,0,12,401000
PPO,402,14,0,13,402000
PPO,403,12,4,10.2,403000
PPO,404,9,2,7.6,404000
PPO,405,15,0,14,405000
PPO,406,12,0,11,406000
PPO,407,3,2,1.6,407000
PPO,408,3,0,2,408000
PPO,409,3,4,1.2,409000
PPO,410,3,0,2,410000
PPO,411,12,0,11,411000
PPO,412,13,2,11.6,412000
PPO,413,7,0,6,413000
PPO,414,15,1,13.8,414000
PPO,415,3,2,1.6,415000
PPO,416,9,0,8,416000
PPO,417,15,4,13.2,417000
PPO,418,14,2,12.6,418000
PPO,419,14,0,13,419000
PPO,420,4,2,2.6,420000
PPO,421,3,0,2,421000
PPO,422,15,7,12.6,422000
PPO,423,14,0,13,423000
PPO,424,13,2,11.6,424000
PPO,425,10,0,9,425000
PPO,426,12,0,11,426000
PPO,427,12,2,10.6,427000
PPO,428,14,0,13,428000
PPO,429,12,0,11,429000
PPO,430,3,2,1.6,430000
PPO,431,3,5,1,431000
