Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
NEAT,353,7,4,6.2,353994
NEAT,354,9,7,7.6,354994
NEAT,355,5,0,5,355994
NEAT,356,5,4,4.2,356995
NEAT,357,12,13,9.4,357996
NEAT,358,7,7,5.6,358997
NEAT,359,2,1,1.8,359998
NEAT,360,11,9,9.2,361000
NEAT,361,3,1,2.8,362000
NEAT,362,5,9,3.2,363002
NEAT,363,11,9,9.2,364004
NEAT,364,7,7,5.6,365005
NEAT,365,2,1,1.8,366006
NEAT,366,6,5,5,367007
NEAT,367,7,5,6,368009
NEAT,368,12,8,10.4,369010
NEAT,369,6,6,4.8,370010
NEAT,370,7,5,6,371011
NEAT,371,11,10,9,372012
NEAT,372,13,7,11.6,373014
NEAT,373,7,3,6.4,374014
NEAT,374,8,6,6.8,375016
NEAT,375,12,13,9.4,376017
NEAT,376,3,2,2.6,377017
NEAT,377,12,9,10.2,378018
NEAT,378,11,7,9.6,379020
NEAT,379,8,3,7.4,380021
NEAT,380,8,8,6.4,381022
NEAT,381,12,11,9.8,382023
NEAT,382,9,4,8.2,383024
NEAT,383,8,7,6.6,384025
NEAT,384,11,11,8.8,385027
NEAT,385,11,11,8.8,386028
NEAT,386,4,3,3.4,387030
NEAT,387,2,1,1.8,388031
NEAT,388,11,11,8.8,389032
NEAT,389,12,9,10.2,390034
NEAT,390,12,10,10,391035
NEAT,391,2,1,1.8,392035
NEAT,392,11,4,10.2,393035
NEAT,393,11,9,9.2,394035
NEAT,394,3,0,3,395036
NEAT,395,8,7,6.6,396036
NEAT,396,12,14,9.2,397037
NEAT,397,8,5,7,398037
NEAT,398,12,9,10.2,399037
NEAT,399,3,1,2.8,400038
NEAT,400,11,11,8.8,401038
NEAT,401,4,3,3.4,402038
NEAT,402,11,9,9.2,403038
NEAT,403,3,1,2.8,404039
NEAT,404,4,1,3.8,405040
NEAT,405,3,1,2.8,406040
NEAT,406,2,1,1.8,407041
NEAT,407,2,0,2,408041
NEAT,408,2,1,1.8,409042
NEAT,409,2,0,2,410043
NEAT,410,4,3,3.4,411043
NEAT,411,11,10,9,412044
NEAT,412,12,11,9.8,413044
NEAT,413,2,1,1.8,414045
NEAT,414,3,3,2.4,415045
NEAT,415,12,10,10,416045
NEAT,416,5,5,4,417046
NEAT,417,5,5,4,418046
NEAT,418,3,1,2.8,419047
NEAT,419,3,1,2.8,420047
NEAT,420,11,10,9,421047
NEAT,421,8,8,6.4,422048
NEAT,422,4,6,2.8,423048
NEAT,423,12,12,9.6,424048
NEAT,424,6,5,5,425049
NEAT,425,8,6,6.8,426049
NEAT,426,11,12,8.6,427049
NEAT,427,10,10,8,428049
NEAT,428,11,9,9.2,429050
NEAT,429,2,0,2,430050
NEAT,430,11,10,9,431050
NEAT,431,2,0,2,432051
NEAT,432,11,10,9,433051
NEAT,433,2,0,2,434053
NEAT,434,11,9,9.2,435053
NEAT,435,2,1,1.8,436054
NEAT,436,7,7,5.6,437055
NEAT,437,9,10,7,438055
NEAT,438,5,5,4,439055
NEAT,439,7,5,6,440056
NEAT,440,2,0,2,441056
NEAT,441,2,0,2,442057
NEAT,442,6,7,4.6,443057
NEAT,443,2,0,2,444058
NEAT,444,12,12,9.6,445059
NEAT,445,10,9,8.2,446060
NEAT,446,2,1,1.8,447060
NEAT,447,3,3,2.4,448060
NEAT,448,11,9,9.2,449061
NEAT,449,4,1,3.8,450062
NEAT,450,8,6,6.8,451064
NEAT,451,9,10,7,452065
NEAT,452,7,6,5.8,453065
NEAT,453,9,14,6.2,454066
NEAT,454,11,15,8,455066
NEAT,455,9,9,7.2,456066
NEAT,456,7,4,6.2,457067
NEAT,457,12,9,10.2,458067
NEAT,458,9,8,7.4,459067
NEAT,459,2,1,1.8,460067
NEAT,460,11,7,9.6,461068
NEAT,461,5,3,4.4,462068
NEAT,462,11,12,8.6,463069
NEAT,463,4,3,3.4,464069
NEAT,464,6,0,6,465070
NEAT,465,10,8,8.4,466070
NEAT,466,2,1,1.8,467071
NEAT,467,6,1,5.8,468071
NEAT,468,2,1,1.8,469072
NEAT,469,10,8,8.4,470072
NEAT,470,4,2,3.6,471073
NEAT,471,11,11,8.8,472073
NEAT,472,2,0,2,473074
NEAT,473,11,5,10,474074
NEAT,474,2,0,2,475075
NEAT,475,12,13,9.4,476076
NEAT,476,4,2,3.6,477077
NEAT,477,4,4,3.2,478077
NEAT,478,11,9,9.2,479077
NEAT,479,12,8,10.4,480078
NEAT,480,10,11,7.8,481078
NEAT,481,3,0,3,482081
NEAT,482,12,10,10,483082
NEAT,483,5,3,4.4,484083
NEAT,484,8,3,7.4,485084
NEAT,485,10,11,7.8,486086
NEAT,486,12,9,10.2,487086
NEAT,487,4,3,3.4,488088
NEAT,488,3,1,2.8,489089
NEAT,489,12,7,10.6,490091
NEAT,490,3,1,2.8,491092
NEAT,491,2,1,1.8,492094
NEAT,492,2,1,1.8,493094
NEAT,493,7,7,5.6,494095
NEAT,494,8,6,6.8,495096
NEAT,495,4,0,4,496098
NEAT,496,10,5,9,497098
NEAT,497,6,1,5.8,498100
NEAT,498,12,12,9.6,499101
NEAT,499,3,3,2.4,500103
NEAT,500,7,6,5.8,501104
NEAT,501,12,9,10.2,502105
NEAT,502,2,0,2,503106
NEAT,503,6,6,4.8,504108
NEAT,504,11,12,8.6,505109
NEAT,505,6,4,5.2,506111
NEAT,506,12,9,10.2,507111
NEAT,507,11,6,9.8,508112
NEAT,508,2,0,2,509114
NEAT,509,11,9,9.2,510115
NEAT,510,11,8,9.4,511116
NEAT,511,8,7,6.6,512117
NEAT,512,12,6,10.8,513119
NEAT,513,11,11,8.8,514120
NEAT,514,3,1,2.8,515120
NEAT,515,4,4,3.2,516122
NEAT,516,3,1,2.8,517122
NEAT,517,5,4,4.2,518123
NEAT,518,12,4,11.2,519124
NEAT,519,12,12,9.6,520126
NEAT,520,10,1,9.8,521127
NEAT,521,9,9,7.2,522127
NEAT,522,11,12,8.6,523128
NEAT,523,10,6,8.8,524130
NEAT,524,7,4,6.2,525131
NEAT,525,7,6,5.8,526132
NEAT,526,5,4,4.2,527133
NEAT,527,12,11,9.8,528134
NEAT,528,6,6,4.8,529135
NEAT,529,6,0,6,530136
NEAT,530,2,0,2,531138
NEAT,531,2,0,2,532138
NEAT,532,13,7,11.6,533139
NEAT,533,4,3,3.4,534140
NEAT,534,5,2,4.6,535141
NEAT,535,4,0,4,536143
NEAT,536,3,0,3,537144
NEAT,537,5,0,5,538146
NEAT,538,4,4,3.2,539148
NEAT,539,11,12,8.6,540148
NEAT,540,11,7,9.6,541149
NEAT,541,7,4,6.2,542151
NEAT,542,12,11,9.8,543151
NEAT,543,12,9,10.2,544152
NEAT,544,4,0,4,545153
NEAT,545,12,9,10.2,546154
NEAT,546,4,3,3.4,547156
NEAT,547,11,9,9.2,548156
NEAT,548,2,0,2,549157
NEAT,549,2,0,2,550159
NEAT,550,11,8,9.4,551159
NEAT,551,3,2,2.6,552160
NEAT,552,3,1,2.8,553161
NEAT,553,12,13,9.4,554163
NEAT,554,7,7,5.6,555164
NEAT,555,7,8,5.4,556165
NEAT,556,3,0,3,557166
NEAT,557,5,4,4.2,558166
NEAT,558,4,0,4,559168
NEAT,559,11,10,9,560168
NEAT,560,7,2,6.6,561169
NEAT,561,6,3,5.4,562170
NEAT,562,8,6,6.8,563172
NEAT,563,7,5,6,564173
NEAT,564,3,0,3,565173
NEAT,565,12,6,10.8,566174
NEAT,566,12,7,10.6,567175
NEAT,567,2,0,2,568176
NEAT,568,12,13,9.4,569178
NEAT,569,12,5,11,570178
NEAT,570,5,1,4.8,571178
