Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
PPO,0,0,0,-1,1
PPO,1,0,7,-2.4,1000
PPO,2,1,0,0,2000
PPO,3,1,0,0,3000
PPO,4,1,0,0,4000
PPO,5,1,9,-1.8,5000
PPO,6,1,2,-0.4,6000
PPO,7,1,12,-2.4,7000
PPO,8,1,9,-1.8,8000
PPO,9,0,6,-2.2,9000
PPO,10,1,5,-1,10000
PPO,11,1,1,-0.2,11000
PPO,12,0,20,-5,12000
PPO,13,2,8,-0.6,13000
PPO,14,1,12,-2.4,14000
PPO,15,1,0,0,15000
PPO,16,1,8,-1.6,16000
PPO,17,1,13,-2.6,17000
PPO,18,1,6,-1.2,18000
PPO,19,1,5,-1,19000
PPO,20,1,13,-2.6,20000
PPO,21,1,5,-1,21000
PPO,22,1,0,0,22000
PPO,23,1,8,-1.6,23000
PPO,24,1,3,-0.6,24000
PPO,25,1,1,-0.2,25000
PPO,26,2,0,1,26000
PPO,27,1,0,0,27000
PPO,28,1,10,-2,28000
PPO,29,1,13,-2.6,29000
PPO,30,1,0,0,30000
PPO,31,1,6,-1.2,31000
PPO,32,1,0,0,32000
PPO,33,2,0,1,33000
PPO,34,1,5,-1,34000
PPO,35,1,0,0,35000
PPO,36,1,0,0,36000
PPO,37,1,10,-2,37000
PPO,38,1,9,-1.8,38000
PPO,39,1,0,0,39000
PPO,40,1,3,-0.6,40000
PPO,41,1,6,-1.2,41000
PPO,42,1,7,-1.4,42000
PPO,43,1,2,-0.4,43000
PPO,44,1,5,-1,44000
PPO,45,1,6,-1.2,45000
PPO,46,1,15,-3,46000
PPO,47,1,6,-1.2,47000
PPO,48,1,5,-1,48000
PPO,49,1,5,-1,49000
PPO,50,2,5,-1.490116E-08,50000
PPO,51,1,13,-2.6,51000
PPO,52,1,0,0,52000
PPO,53,1,6,-1.2,53000
PPO,54,1,7,-1.4,54000
PPO,55,1,0,0,55000
PPO,56,1,0,0,56000
PPO,57,1,0,0,57000
PPO,58,1,0,0,58000
PPO,59,1,0,0,59000
PPO,60,1,0,0,60000
PPO,61,0,8,-2.6,61000
PPO,62,1,0,0,62000
PPO,63,1,0,0,63000
PPO,64,1,5,-1,64000
PPO,65,1,7,-1.4,65000
PPO,66,0,18,-4.6,66000
PPO,67,1,2,-0.4,67000
PPO,68,1,19,-3.8,68000
PPO,69,1,0,0,69000
PPO,70,1,9,-1.8,70000
PPO,71,1,0,0,71000
PPO,72,1,0,0,72000
PPO,73,1,7,-1.4,73000
PPO,74,1,0,0,74000
PPO,75,1,2,-0.4,75000
PPO,76,1,0,0,76000
PPO,77,1,0,0,77000
PPO,78,1,1,-0.2,78000
PPO,79,1,5,-1,79000
PPO,80,1,0,0,80000
PPO,81,1,9,-1.8,81000
PPO,82,1,0,0,82000
PPO,83,1,2,-0.4,83000
PPO,84,1,0,0,84000
PPO,85,1,0,0,85000
PPO,86,1,0,0,86000
PPO,87,1,3,-0.6,87000
PPO,88,1,1,-0.2,88000
PPO,89,1,0,0,89000
PPO,90,1,4,-0.8,90000
PPO,91,1,0,0,91000
PPO,92,1,0,0,92000
PPO,93,1,4,-0.8,93000
PPO,94,1,0,0,94000
PPO,95,1,7,-1.4,95000
PPO,96,1,0,0,96000
PPO,97,1,2,-0.4,97000
PPO,98,1,6,-1.2,98000
PPO,99,1,0,0,99000
PPO,100,1,13,-2.6,100000
PPO,101,1,4,-0.8,101000
PPO,102,1,5,-1,102000
PPO,103,1,1,-0.2,103000
PPO,104,1,9,-1.8,104000
PPO,105,1,0,0,105000
PPO,106,1,2,-0.4,106000
PPO,107,1,0,0,107000
PPO,108,1,0,0,108000
PPO,109,1,0,0,109000
PPO,110,1,1,-0.2,110000
PPO,111,1,0,0,111000
PPO,112,1,0,0,112000
PPO,113,1,0,0,113000
PPO,114,1,2,-0.4,114000
PPO,115,1,0,0,115000
PPO,116,1,0,0,116000
PPO,117,1,7,-1.4,117000
PPO,118,1,15,-3,118000
PPO,119,1,0,0,119000
PPO,120,1,0,0,120000
PPO,121,2,8,-0.6,121000
PPO,122,1,2,-0.4,122000
PPO,123,1,0,0,123000
PPO,124,1,0,0,124000
PPO,125,1,3,-0.6,125000
PPO,126,2,2,0.6,126000
PPO,127,2,2,0.6,127000
PPO,128,1,0,0,128000
PPO,129,1,0,0,129000
PPO,130,1,0,0,130000
PPO,131,1,9,-1.8,131000
PPO,132,1,2,-0.4,132000
PPO,133,1,0,0,133000
PPO,134,1,0,0,134000
PPO,135,1,0,0,135000
PPO,136,1,6,-1.2,136000
PPO,137,1,0,0,137000
PPO,138,1,3,-0.6,138000
PPO,139,1,0,0,139000
PPO,140,1,4,-0.8,140000
PPO,141,1,5,-1,141000
PPO,142,1,0,0,142000
PPO,143,1,4,-0.8,143000
PPO,144,1,0,0,144000
PPO,145,1,6,-1.2,145000
PPO,146,1,0,0,146000
PPO,147,1,9,-1.8,147000
PPO,148,1,7,-1.4,148000
PPO,149,1,0,0,149000
PPO,150,1,0,0,150000
PPO,151,1,4,-0.8,151000
PPO,152,1,0,0,152000
PPO,153,1,4,-0.8,153000
PPO,154,1,4,-0.8,154000
PPO,155,1,1,-0.2,155000
PPO,156,2,2,0.6,156000
PPO,157,1,0,0,157000
PPO,158,1,7,-1.4,158000
PPO,159,1,3,-0.6,159000
PPO,160,1,2,-0.4,160000
PPO,161,1,0,0,161000
PPO,162,1,9,-1.8,162000
PPO,163,1,0,0,163000
PPO,164,1,2,-0.4,164000
PPO,165,1,0,0,165000
PPO,166,1,0,0,166000
PPO,167,1,2,-0.4,167000
PPO,168,1,7,-1.4,168000
PPO,169,1,0,0,169000
PPO,170,1,0,0,170000
PPO,171,1,0,0,171000
PPO,172,1,0,0,172000
PPO,173,1,0,0,173000
PPO,174,2,0,1,174000
PPO,175,1,0,0,175000
PPO,176,0,4,-1.8,176000
PPO,177,1,5,-1,177000
PPO,178,1,0,0,178000
PPO,179,1,0,0,179000
PPO,180,1,0,0,180000
PPO,181,1,1,-0.2,181000
PPO,182,1,2,-0.4,182000
PPO,183,1,2,-0.4,183000
PPO,184,1,0,0,184000
PPO,185,1,0,0,185000
PPO,186,1,0,0,186000
PPO,187,1,7,-1.4,187000
PPO,188,1,0,0,188000
PPO,189,1,3,-0.6,189000
PPO,190,1,0,0,190000
PPO,191,1,0,0,191000
PPO,192,1,3,-0.6,192000
PPO,193,1,0,0,193000
PPO,194,1,4,-0.8,194000
PPO,195,1,10,-2,195000
PPO,196,1,0,0,196000
PPO,197,1,2,-0.4,197000
PPO,198,1,2,-0.4,198000
PPO,199,1,0,0,199000
PPO,200,1,0,0,200000
PPO,201,1,0,0,201000
PPO,202,1,14,-2.8,202000
PPO,203,1,0,0,203000
PPO,204,1,0,0,204000
PPO,205,1,2,-0.4,205000
PPO,206,1,0,0,206000
PPO,207,1,0,0,207000
PPO,208,1,2,-0.4,208000
PPO,209,1,1,-0.2,209000
PPO,210,1,1,-0.2,210000
PPO,211,1,7,-1.4,211000
PPO,212,1,7,-1.4,212000
PPO,213,2,5,-1.490116E-08,213000
PPO,214,1,0,0,214000
PPO,215,1,2,-0.4,215000
PPO,216,1,0,0,216000
PPO,217,1,3,-0.6,217000
PPO,218,1,1,-0.2,218000
PPO,219,1,0,0,219000
PPO,220,1,0,0,220000
PPO,221,1,0,0,221000
PPO,222,1,11,-2.2,222000
PPO,223,1,1,-0.2,223000
PPO,224,1,2,-0.4,224000
PPO,225,1,0,0,225000
PPO,226,1,0,0,226000
PPO,227,1,0,0,227000
PPO,228,1,7,-1.4,228000
PPO,229,1,5,-1,229000
PPO,230,1,0,0,230000
PPO,231,2,0,1,231000
PPO,232,1,2,-0.4,232000
PPO,233,1,0,0,233000
PPO,234,1,1,-0.2,234000
PPO,235,1,0,0,235000
PPO,236,1,6,-1.2,236000
PPO,237,1,13,-2.6,237000
PPO,238,1,0,0,238000
PPO,239,1,0,0,239000
PPO,240,1,3,-0.6,240000
PPO,241,1,6,-1.2,241000
PPO,242,0,9,-2.8,242000
PPO,243,1,0,0,243000
PPO,244,0,11,-3.2,244000
PPO,245,1,0,0,245000
PPO,246,1,2,-0.4,246000
PPO,247,1,0,0,247000
PPO,248,1,0,0,248000
PPO,249,2,0,1,249000
PPO,250,1,3,-0.6,250000
PPO,251,2,0,1,251000
PPO,252,1,0,0,252000
PPO,253,1,0,0,253000
PPO,254,1,5,-1,254000
PPO,255,1,0,0,255000
PPO,256,0,11,-3.2,256000
PPO,257,1,11,-2.2,257000
PPO,258,1,0,0,258000
PPO,259,1,0,0,259000
PPO,260,1,0,0,260000
PPO,261,2,0,1,261000
PPO,262,1,0,0,262000
PPO,263,1,0,0,263000
PPO,264,1,0,0,264000
PPO,265,1,0,0,265000
PPO,266,1,0,0,266000
PPO,267,1,0,0,267000
PPO,268,1,0,0,268000
PPO,269,1,0,0,269000
PPO,270,1,0,0,270000
PPO,271,1,0,0,271000
PPO,272,1,0,0,272000
PPO,273,1,3,-0.6,273000
PPO,274,1,5,-1,274000
PPO,275,1,0,0,275000
PPO,276,1,3,-0.6,276000
PPO,277,1,3,-0.6,277000
PPO,278,1,1,-0.2,278000
PPO,279,1,7,-1.4,279000
PPO,280,1,0,0,280000
PPO,281,1,3,-0.6,281000
PPO,282,1,0,0,282000
PPO,283,1,0,0,283000
PPO,284,1,0,0,284000
PPO,285,1,5,-1,285000
PPO,286,1,0,0,286000
PPO,287,1,0,0,287000
PPO,288,1,0,0,288000
PPO,289,1,3,-0.6,289000
PPO,290,1,0,0,290000
PPO,291,1,3,-0.6,291000
PPO,292,1,4,-0.8,292000
PPO,293,1,0,0,293000
PPO,294,1,3,-0.6,294000
PPO,295,1,0,0,295000
PPO,296,1,0,0,296000
PPO,297,1,1,-0.2,297000
PPO,298,1,0,0,298000
PPO,299,1,0,0,299000
PPO,300,1,0,0,300000
PPO,301,1,0,0,301000
PPO,302,1,0,0,302000
PPO,303,2,0,1,303000
PPO,304,1,0,0,304000
PPO,305,1,9,-1.8,305000
PPO,306,2,6,-0.2,306000
PPO,307,1,0,0,307000
PPO,308,1,5,-1,308000
PPO,309,1,3,-0.6,309000
PPO,310,1,2,-0.4,310000
PPO,311,2,2,0.6,311000
PPO,312,1,0,0,312000
