Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
NEAT,1,0,0,0,120
NEAT,1,3,1,2.8,1121
NEAT,2,11,10,9,2125
NEAT,3,12,11,9.8,3125
NEAT,4,7,8,5.4,4126
NEAT,5,2,0,2,5127
NEAT,6,8,11,5.8,6130
NEAT,7,12,12,9.6,7133
NEAT,8,10,3,9.4,8136
NEAT,9,7,3,6.4,9136
NEAT,10,7,5,6,10137
NEAT,11,12,1,11.8,11138
NEAT,12,12,8,10.4,12139
NEAT,13,11,5,10,13143
NEAT,14,9,10,7,14144
NEAT,15,9,8,7.4,15144
NEAT,16,10,8,8.4,16148
NEAT,17,11,9,9.2,17151
NEAT,18,9,9,7.2,18152
NEAT,19,12,12,9.6,19154
NEAT,20,11,12,8.6,20157
NEAT,21,11,7,9.6,21158
NEAT,22,12,7,10.6,22161
NEAT,23,4,3,3.4,23161
NEAT,24,10,9,8.2,24164
NEAT,25,9,9,7.2,25167
NEAT,26,14,13,11.4,26171
NEAT,27,13,1,12.8,27174
NEAT,28,12,0,12,28174
NEAT,29,13,0,13,29179
NEAT,30,13,0,13,30181
NEAT,31,13,0,13,31182
NEAT,32,8,13,5.4,32185
NEAT,33,11,9,9.2,33185
NEAT,34,12,0,12,34187
NEAT,35,14,0,14,35189
NEAT,36,14,2,13.6,36191
NEAT,37,13,4,12.2,37192
NEAT,38,14,8,12.4,38194
NEAT,39,13,2,12.6,39197
NEAT,40,13,2,12.6,40201
NEAT,41,13,2,12.6,41202
NEAT,42,13,2,12.6,42203
NEAT,43,12,0,12,43203
NEAT,44,13,0,13,44207
NEAT,45,13,2,12.6,45212
NEAT,46,13,1,12.8,46215
NEAT,47,13,1,12.8,47220
NEAT,48,14,5,13,48222
NEAT,49,14,3,13.4,49227
NEAT,50,4,3,3.4,50227
NEAT,51,13,0,13,51230
NEAT,52,12,3,11.4,52232
NEAT,53,13,3,12.4,53238
NEAT,54,16,4,15.2,54243
NEAT,55,13,0,13,55246
NEAT,56,10,2,9.6,56248
NEAT,57,13,0,13,57252
NEAT,58,13,0,13,58254
NEAT,59,14,2,13.6,59257
NEAT,60,13,0,13,60257
NEAT,61,14,0,14,61260
NEAT,62,12,1,11.8,62265
NEAT,63,12,0,12,63268
NEAT,64,14,0,14,64270
NEAT,65,14,0,14,65273
NEAT,66,7,2,6.6,66274
NEAT,67,12,0,12,67276
NEAT,68,3,3,2.4,68278
NEAT,69,14,0,14,69281
NEAT,70,9,2,8.6,70284
NEAT,71,12,0,12,71286
NEAT,72,14,0,14,72289
NEAT,73,14,4,13.2,73290
NEAT,74,12,0,12,74294
NEAT,75,12,2,11.6,75297
NEAT,76,15,0,15,76300
NEAT,77,12,0,12,77304
NEAT,78,13,0,13,78308
NEAT,79,15,7,13.6,79313
NEAT,80,13,0,13,80314
NEAT,81,13,0,13,81314
NEAT,82,14,0,14,82318
NEAT,83,14,0,14,83320
NEAT,84,13,0,13,84324
NEAT,85,14,0,14,85326
NEAT,86,14,2,13.6,86329
NEAT,87,14,0,14,87330
NEAT,88,13,0,13,88332
NEAT,89,14,0,14,89337
NEAT,90,14,0,14,90346
NEAT,91,13,0,13,91358
NEAT,92,13,0,13,92364
NEAT,93,13,0,13,93373
NEAT,94,13,1,12.8,94383
NEAT,95,13,0,13,95395
NEAT,96,14,2,13.6,96401
NEAT,97,13,1,12.8,97404
NEAT,98,14,1,13.8,98412
NEAT,99,14,0,14,99415
NEAT,100,14,2,13.6,100422
NEAT,101,13,0,13,101431
NEAT,102,12,1,11.8,102431
NEAT,103,13,3,12.4,103441
NEAT,104,13,0,13,104444
NEAT,105,14,3,13.4,105448
NEAT,106,14,4,13.2,106453
NEAT,107,14,0,14,107463
NEAT,108,14,5,13,108467
NEAT,109,13,0,13,109474
NEAT,110,14,6,12.8,110480
NEAT,111,14,0,14,111482
NEAT,112,13,0,13,112488
NEAT,113,14,3,13.4,113489
NEAT,114,12,0,12,114495
NEAT,115,14,8,12.4,115495
NEAT,116,14,4,13.2,116495
NEAT,117,13,4,12.2,117498
NEAT,118,14,2,13.6,118504
NEAT,119,13,0,13,119506
NEAT,120,13,4,12.2,120512
NEAT,121,13,3,12.4,121512
NEAT,122,13,0,13,122514
NEAT,123,13,4,12.2,123521
NEAT,124,13,0,13,124522
NEAT,125,13,2,12.6,125527
NEAT,126,13,7,11.6,126534
NEAT,127,13,3,12.4,127535
NEAT,128,13,0,13,128535
NEAT,129,13,2,12.6,129539
NEAT,130,13,0,13,130542
NEAT,131,13,0,13,131544
NEAT,132,13,2,12.6,132545
NEAT,133,13,2,12.6,133546
NEAT,134,14,23,9.4,134554
NEAT,135,13,10,11,135554
NEAT,136,14,3,13.4,136560
NEAT,137,14,2,13.6,137560
NEAT,138,14,0,14,138566
NEAT,139,12,0,12,139570
NEAT,140,14,0,14,140573
NEAT,141,14,0,14,141578
NEAT,142,14,15,11,142584
NEAT,143,14,0,14,143586
NEAT,144,12,0,12,144589
NEAT,145,13,0,13,145593
NEAT,146,15,7,13.6,146599
NEAT,147,14,0,14,147609
NEAT,148,13,0,13,148616
NEAT,149,13,0,13,149620
NEAT,150,13,0,13,150624
NEAT,151,13,2,12.6,151630
NEAT,152,14,1,13.8,152633
NEAT,153,13,2,12.6,153636
NEAT,154,15,0,15,154639
NEAT,155,14,0,14,155643
NEAT,156,14,1,13.8,156648
NEAT,157,13,0,13,157656
NEAT,158,13,0,13,158663
NEAT,159,12,0,12,159670
NEAT,160,13,0,13,160671
NEAT,161,12,0,12,161676
NEAT,162,16,4,15.2,162684
NEAT,163,13,2,12.6,163689
NEAT,164,14,0,14,164694
NEAT,165,13,0,13,165698
NEAT,166,12,1,11.8,166702
NEAT,167,13,0,13,167703
NEAT,168,13,1,12.8,168710
NEAT,169,12,0,12,169716
NEAT,170,14,0,14,170717
NEAT,171,13,0,13,171721
NEAT,172,14,0,14,172729
NEAT,173,14,0,14,173736
NEAT,174,12,2,11.6,174740
NEAT,175,14,1,13.8,175744
NEAT,176,14,1,13.8,176747
NEAT,177,14,2,13.6,177751
NEAT,178,14,0,14,178755
NEAT,179,13,2,12.6,179756
NEAT,180,13,3,12.4,180761
NEAT,181,14,2,13.6,181765
NEAT,182,14,4,13.2,182769
NEAT,183,13,3,12.4,183773
NEAT,184,14,8,12.4,184774
NEAT,185,13,0,13,185780
NEAT,186,13,6,11.8,186781
NEAT,187,13,0,13,187781
NEAT,188,14,3,13.4,188783
NEAT,189,15,2,14.6,189789
NEAT,190,14,5,13,190791
NEAT,191,13,0,13,191798
NEAT,192,13,2,12.6,192799
NEAT,193,14,2,13.6,193799
NEAT,194,13,0,13,194800
NEAT,195,13,0,13,195803
NEAT,196,13,0,13,196805
NEAT,197,13,2,12.6,197806
NEAT,198,12,0,12,198811
NEAT,199,13,0,13,199811
NEAT,200,13,0,13,200811
NEAT,201,14,4,13.2,201822
NEAT,202,14,0,14,202827
NEAT,203,12,0,12,203828
NEAT,204,15,3,14.4,204829
NEAT,205,14,3,13.4,205830
NEAT,206,13,3,12.4,206834
NEAT,207,14,3,13.4,207834
NEAT,208,13,2,12.6,208839
NEAT,209,14,2,13.6,209840
NEAT,210,13,0,13,210844
NEAT,211,13,0,13,211850
NEAT,212,12,0,12,212853
NEAT,213,15,25,10,213858
NEAT,214,13,0,13,214861
NEAT,215,15,18,11.4,215865
NEAT,216,14,4,13.2,216873
NEAT,217,12,0,12,217877
NEAT,218,13,7,11.6,218883
NEAT,219,13,3,12.4,219886
NEAT,220,13,2,12.6,220890
NEAT,221,13,0,13,221893
NEAT,222,13,16,9.8,222897
NEAT,223,15,7,13.6,223902
NEAT,224,14,4,13.2,224909
NEAT,225,15,10,13,225915
NEAT,226,13,0,13,226921
NEAT,227,14,4,13.2,227923
NEAT,228,13,0,13,228924
