Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
NEAT,218,13,8,11.4,220754
NEAT,219,15,2,14.6,221756
NEAT,220,15,0,15,222761
NEAT,221,15,2,14.6,223763
NEAT,222,13,6,11.8,224764
NEAT,223,15,2,14.6,225768
NEAT,224,15,5,14,226771
NEAT,225,15,0,15,227775
NEAT,226,16,5,15,228777
NEAT,227,15,2,14.6,229778
NEAT,228,14,0,14,230780
NEAT,229,15,2,14.6,231785
NEAT,230,15,2,14.6,232788
NEAT,231,16,1,15.8,233792
NEAT,232,16,3,15.4,234792
NEAT,233,13,4,12.2,235795
NEAT,234,14,4,13.2,236799
NEAT,235,15,2,14.6,237800
NEAT,236,14,5,13,238803
NEAT,237,14,0,14,239806
NEAT,238,15,0,15,240810
NEAT,239,15,2,14.6,241810
NEAT,240,14,4,13.2,242810
NEAT,241,15,0,15,243811
NEAT,242,15,0,15,244816
NEAT,243,15,0,15,245816
NEAT,244,14,4,13.2,246816
NEAT,245,16,5,15,247821
NEAT,246,16,0,16,248823
NEAT,247,15,0,15,249824
NEAT,248,16,2,15.6,250828
NEAT,249,15,3,14.4,251830
NEAT,250,16,0,16,252832
NEAT,251,14,4,13.2,253834
NEAT,252,14,4,13.2,254836
NEAT,253,15,0,15,255839
NEAT,254,16,8,14.4,256839
NEAT,255,15,2,14.6,257839
NEAT,256,15,1,14.8,258844
NEAT,257,15,0,15,259847
NEAT,258,15,0,15,260848
NEAT,259,16,2,15.6,261850
NEAT,260,14,4,13.2,262852
NEAT,261,15,1,14.8,263854
NEAT,262,14,4,13.2,264857
NEAT,263,15,0,15,265858
NEAT,264,15,2,14.6,266860
NEAT,265,16,3,15.4,267863
NEAT,266,15,0,15,268864
NEAT,267,15,0,15,269864
NEAT,268,15,0,15,270864
NEAT,269,17,2,16.6,271866
NEAT,270,15,0,15,272867
NEAT,271,16,2,15.6,273869
NEAT,272,16,0,16,274869
NEAT,273,16,3,15.4,275870
NEAT,274,16,4,15.2,276871
NEAT,275,15,0,15,277872
NEAT,276,16,2,15.6,278873
NEAT,277,16,0,16,279874
NEAT,278,13,4,12.2,280875
NEAT,279,14,0,14,281876
NEAT,280,15,2,14.6,282876
NEAT,281,15,3,14.4,283877
NEAT,282,14,0,14,284877
NEAT,283,14,0,14,285878
NEAT,284,15,3,14.4,286878
NEAT,285,13,4,12.2,287878
NEAT,286,16,2,15.6,288880
NEAT,287,16,1,15.8,289881
NEAT,288,13,4,12.2,290881
NEAT,289,15,0,15,291883
NEAT,290,15,0,15,292884
NEAT,291,14,4,13.2,293884
NEAT,292,14,0,14,294885
NEAT,293,16,2,15.6,295886
NEAT,294,16,0,16,296888
NEAT,295,15,0,15,297889
NEAT,296,15,0,15,298892
NEAT,297,16,0,16,299894
NEAT,298,16,4,15.2,300897
NEAT,299,16,2,15.6,301901
NEAT,300,15,0,15,302905
NEAT,301,15,0,15,303906
NEAT,302,15,1,14.8,304909
NEAT,303,16,1,15.8,305910
NEAT,304,14,4,13.2,306912
NEAT,305,16,0,16,307913
NEAT,306,17,2,16.6,308915
NEAT,307,14,4,13.2,309921
NEAT,308,14,4,13.2,310936
NEAT,309,17,5,16,311941
NEAT,310,15,2,14.6,312942
NEAT,311,15,1,14.8,313945
NEAT,312,15,2,14.6,314946
NEAT,313,14,9,12.2,315949
NEAT,314,16,6,14.8,316950
NEAT,315,14,17,10.6,317952
NEAT,316,14,6,12.8,318956
NEAT,317,15,4,14.2,319960
NEAT,318,17,4,16.2,320962
NEAT,319,15,5,14,321964
NEAT,320,16,3,15.4,322964
NEAT,321,17,10,15,323965
NEAT,322,15,4,14.2,324968
NEAT,323,15,1,14.8,325970
NEAT,324,15,7,13.6,326974
NEAT,325,15,4,14.2,327977
NEAT,326,15,3,14.4,328979
NEAT,327,16,4,15.2,329981
NEAT,328,15,2,14.6,330986
NEAT,329,14,0,14,331988
NEAT,330,16,12,13.6,332993
NEAT,331,15,2,14.6,333997
NEAT,332,15,2,14.6,335001
NEAT,333,14,0,14,336002
NEAT,334,15,1,14.8,337002
NEAT,335,15,8,13.4,338004
NEAT,336,15,5,14,339006
NEAT,337,16,3,15.4,340011
NEAT,338,16,0,16,341013
NEAT,339,16,4,15.2,342017
NEAT,340,15,4,14.2,343020
NEAT,341,15,4,14.2,344023
NEAT,342,16,6,14.8,345025
NEAT,343,15,3,14.4,346028
NEAT,344,15,0,15,347031
NEAT,345,14,4,13.2,348031
NEAT,346,15,2,14.6,349034
NEAT,347,16,7,14.6,350059
NEAT,348,15,2,14.6,351061
NEAT,349,15,4,14.2,352066
NEAT,350,15,2,14.6,353070
NEAT,351,16,2,15.6,354074
NEAT,352,16,7,14.6,355078
NEAT,353,16,2,15.6,356078
NEAT,354,16,11,13.8,357082
NEAT,355,16,6,14.8,358084
NEAT,356,13,0,13,359085
NEAT,357,16,8,14.4,360086
NEAT,358,16,6,14.8,361089
NEAT,359,15,5,14,362089
NEAT,360,14,8,12.4,363093
NEAT,361,15,2,14.6,364097
NEAT,362,15,10,13,365103
NEAT,363,15,4,14.2,366106
NEAT,364,15,0,15,367109
NEAT,365,13,4,12.2,368110
NEAT,366,15,2,14.6,369113
NEAT,367,15,2,14.6,370113
NEAT,368,14,2,13.6,371114
NEAT,369,17,6,15.8,372117
NEAT,370,16,2,15.6,373120
NEAT,371,15,2,14.6,374121
NEAT,372,16,4,15.2,375124
NEAT,373,17,2,16.6,376126
NEAT,374,15,4,14.2,377129
NEAT,375,14,2,13.6,378132
NEAT,376,17,6,15.8,379135
NEAT,377,15,2,14.6,380138
NEAT,378,15,4,14.2,381138
NEAT,379,16,4,15.2,382141
NEAT,380,16,4,15.2,383142
NEAT,381,16,4,15.2,384146
NEAT,382,14,0,14,385147
NEAT,383,14,1,13.8,386148
NEAT,384,15,0,15,387152
NEAT,385,15,6,13.8,388155
NEAT,386,16,6,14.8,389158
NEAT,387,16,1,15.8,390161
NEAT,388,15,2,14.6,391165
NEAT,389,15,2,14.6,392165
NEAT,390,14,6,12.8,393166
NEAT,391,15,10,13,394167
NEAT,392,16,5,15,395171
NEAT,393,14,0,14,396174
NEAT,394,17,11,14.8,397176
NEAT,395,15,3,14.4,398176
NEAT,396,16,6,14.8,399178
NEAT,397,16,2,15.6,400182
NEAT,398,14,8,12.4,401184
NEAT,399,15,2,14.6,402185
NEAT,400,14,0,14,403187
NEAT,401,14,0,14,404191
NEAT,402,15,0,15,405195
NEAT,403,15,8,13.4,406198
NEAT,404,15,6,13.8,407199
NEAT,405,16,2,15.6,408202
NEAT,406,16,3,15.4,409206
NEAT,407,15,8,13.4,410208
NEAT,408,14,8,12.4,411209
NEAT,409,14,6,12.8,412211
NEAT,410,15,3,14.4,413214
NEAT,411,15,3,14.4,414217
NEAT,412,16,3,15.4,415219
NEAT,413,15,18,11.4,416221
NEAT,414,16,2,15.6,417222
NEAT,415,16,4,15.2,418222
NEAT,416,15,2,14.6,419223
NEAT,417,15,2,14.6,420223
NEAT,418,16,5,15,421224
NEAT,419,15,2,14.6,422228
NEAT,420,15,2,14.6,423228
NEAT,421,15,6,13.8,424229
NEAT,422,16,4,15.2,425232
NEAT,423,15,4,14.2,426236
NEAT,424,15,0,15,427236
NEAT,425,15,3,14.4,428238
NEAT,426,16,0,16,429240
NEAT,427,16,2,15.6,430242
NEAT,428,15,0,15,431245
NEAT,429,16,3,15.4,432249
NEAT,430,15,1,14.8,433251
NEAT,431,14,6,12.8,434254
NEAT,432,15,1,14.8,435256
NEAT,433,15,3,14.4,436256
NEAT,434,14,0,14,437259
NEAT,435,15,1,14.8,438260
NEAT,436,16,2,15.6,439262
NEAT,437,15,2,14.6,440262
NEAT,438,16,4,15.2,441265
NEAT,439,15,2,14.6,442267
NEAT,440,15,3,14.4,443270
NEAT,441,14,10,12,444270
NEAT,442,15,2,14.6,445272
NEAT,443,15,4,14.2,446274
NEAT,444,13,4,12.2,447276
NEAT,445,16,6,14.8,448278
NEAT,446,13,6,11.8,449281
NEAT,447,16,4,15.2,450285
NEAT,448,16,5,15,451285
NEAT,449,17,7,15.6,452286
NEAT,450,15,2,14.6,453287
NEAT,451,14,0,14,454288
NEAT,452,16,5,15,455290
NEAT,453,16,2,15.6,456293
NEAT,454,15,6,13.8,457298
NEAT,455,15,4,14.2,458302
NEAT,456,16,6,14.8,459306
NEAT,457,14,7,12.6,460309
NEAT,458,14,6,12.8,461309
NEAT,459,14,8,12.4,462309
NEAT,460,14,0,14,463311
NEAT,461,16,2,15.6,464312
NEAT,462,15,2,14.6,465315
NEAT,463,16,7,14.6,466317
NEAT,464,16,2,15.6,467319
NEAT,465,16,10,14,468322
NEAT,466,13,4,12.2,469323
NEAT,467,16,5,15,470325
NEAT,468,16,3,15.4,471327
NEAT,469,16,7,14.6,472332
NEAT,470,15,2,14.6,473333
NEAT,471,15,0,15,474337
NEAT,472,14,6,12.8,475341
NEAT,473,16,2,15.6,476341
NEAT,474,14,6,12.8,477344
NEAT,475,14,0,14,478348
NEAT,476,15,2,14.6,479348
NEAT,477,15,3,14.4,480348
NEAT,478,15,3,14.4,481348
NEAT,479,14,4,13.2,482350
NEAT,480,14,10,12,483352
NEAT,481,16,9,14.2,484353
NEAT,482,15,6,13.8,485356
NEAT,483,14,4,13.2,486359
NEAT,484,15,4,14.2,487361
NEAT,485,16,2,15.6,488363
NEAT,486,15,2,14.6,489365
NEAT,487,15,4,14.2,490369
NEAT,488,17,11,14.8,491369
NEAT,489,14,4,13.2,492372
NEAT,490,16,7,14.6,493374
NEAT,491,16,3,15.4,494378
NEAT,492,14,6,12.8,495380
NEAT,493,12,4,11.2,496382
NEAT,494,13,4,12.2,497386
NEAT,495,16,4,15.2,498390
NEAT,496,13,7,11.6,499395
NEAT,497,16,8,14.4,500396
NEAT,498,14,6,12.8,501397
NEAT,499,14,2,13.6,502398
NEAT,500,15,2,14.6,503402
NEAT,500,1,11,14.6,503402
