Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
PPO,0,0,0,-1,1
PPO,1,1,2,-0.4,1000
PPO,2,0,17,-4.4,2000
PPO,3,1,4,-0.8,3000
PPO,4,2,5,-1.490116E-08,4000
PPO,5,2,11,-1.2,5000
PPO,6,1,12,-2.4,6000
PPO,7,1,10,-2,7000
PPO,8,1,4,-0.8,8000
PPO,9,1,10,-2,9000
PPO,10,1,9,-1.8,10000
PPO,11,1,7,-1.4,11000
PPO,12,0,13,-3.6,12000
PPO,13,2,3,0.4,13000
PPO,14,1,11,-2.2,14000
PPO,15,1,11,-2.2,15000
PPO,16,1,6,-1.2,16000
PPO,17,1,7,-1.4,17000
PPO,18,1,17,-3.4,18000
PPO,19,2,7,-0.4,19000
PPO,20,1,13,-2.6,20000
PPO,21,1,9,-1.8,21000
PPO,22,1,10,-2,22000
PPO,23,2,10,-1,23000
PPO,24,1,14,-2.8,24000
PPO,25,1,14,-2.8,25000
PPO,26,2,13,-1.6,26000
PPO,27,2,6,-0.2,27000
PPO,28,1,9,-1.8,28000
PPO,29,1,4,-0.8,29000
PPO,30,1,8,-1.6,30000
PPO,31,1,2,-0.4,31000
PPO,32,1,11,-2.2,32000
PPO,33,1,13,-2.6,33000
PPO,34,1,11,-2.2,34000
PPO,35,1,14,-2.8,35000
PPO,36,1,12,-2.4,36000
PPO,37,1,9,-1.8,37000
PPO,38,2,15,-2,38000
PPO,39,1,3,-0.6,39000
PPO,40,1,7,-1.4,40000
PPO,41,1,9,-1.8,41000
PPO,42,2,3,0.4,42000
PPO,43,1,5,-1,43000
PPO,44,1,7,-1.4,44000
PPO,45,1,5,-1,45000
PPO,46,0,8,-2.6,46000
PPO,47,1,9,-1.8,47000
PPO,48,1,3,-0.6,48000
PPO,49,2,8,-0.6,49000
PPO,50,1,11,-2.2,50000
PPO,51,1,4,-0.8,51000
PPO,52,1,8,-1.6,52000
PPO,53,1,10,-2,53000
PPO,54,2,11,-1.2,54000
PPO,55,1,5,-1,55000
PPO,56,1,8,-1.6,56000
PPO,57,1,2,-0.4,57000
PPO,58,1,1,-0.2,58000
PPO,59,1,7,-1.4,59000
PPO,60,1,11,-2.2,60000
PPO,61,1,9,-1.8,61000
PPO,62,1,5,-1,62000
PPO,63,1,11,-2.2,63000
PPO,64,1,9,-1.8,64000
PPO,65,1,2,-0.4,65000
PPO,66,1,13,-2.6,66000
PPO,67,2,6,-0.2,67000
PPO,68,2,10,-1,68000
PPO,69,1,6,-1.2,69000
PPO,70,1,7,-1.4,70000
PPO,71,1,13,-2.6,71000
PPO,72,1,10,-2,72000
PPO,73,1,7,-1.4,73000
PPO,74,2,9,-0.8,74000
PPO,75,1,4,-0.8,75000
PPO,76,1,3,-0.6,76000
PPO,77,1,6,-1.2,77000
PPO,78,1,12,-2.4,78000
PPO,79,0,8,-2.6,79000
PPO,80,1,11,-2.2,80000
PPO,81,1,8,-1.6,81000
PPO,82,1,13,-2.6,82000
PPO,83,1,5,-1,83000
PPO,84,1,12,-2.4,84000
PPO,85,2,5,-1.490116E-08,85000
PPO,86,1,6,-1.2,86000
PPO,87,2,5,-1.490116E-08,87000
PPO,88,1,7,-1.4,88000
PPO,89,1,7,-1.4,89000
PPO,90,1,7,-1.4,90000
PPO,91,1,4,-0.8,91000
PPO,92,1,12,-2.4,92000
PPO,93,1,7,-1.4,93000
PPO,94,1,10,-2,94000
PPO,95,1,7,-1.4,95000
PPO,96,1,5,-1,96000
PPO,97,1,14,-2.8,97000
PPO,98,1,15,-3,98000
PPO,99,1,10,-2,99000
PPO,100,1,10,-2,100000
PPO,101,1,7,-1.4,101000
PPO,102,2,7,-0.4,102000
PPO,103,2,12,-1.4,103000
PPO,104,1,3,-0.6,104000
PPO,105,1,6,-1.2,105000
PPO,106,1,7,-1.4,106000
PPO,107,1,9,-1.8,107000
PPO,108,1,9,-1.8,108000
PPO,109,1,1,-0.2,109000
PPO,110,1,9,-1.8,110000
PPO,111,1,1,-0.2,111000
PPO,112,1,9,-1.8,112000
PPO,113,2,10,-1,113000
PPO,114,0,6,-2.2,114000
PPO,115,1,5,-1,115000
PPO,116,1,4,-0.8,116000
PPO,117,0,18,-4.6,117000
PPO,118,1,3,-0.6,118000
PPO,119,0,10,-3,119000
PPO,120,1,7,-1.4,120000
