Method,Episode,Pieces,WallHits,Reward,FixedUpdateCount
NEAT,183,13,2,12.6,183378
NEAT,184,15,6,13.8,184380
NEAT,185,13,3,12.4,185380
NEAT,186,13,0,13,186382
NEAT,187,13,0,13,187383
NEAT,188,14,2,13.6,188385
NEAT,189,15,2,14.6,189386
NEAT,190,14,4,13.2,190389
NEAT,191,13,2,12.6,191392
NEAT,192,14,1,13.8,192394
NEAT,193,13,1,12.8,193394
NEAT,194,13,1,12.8,194404
NEAT,195,13,0,13,195412
NEAT,196,13,1,12.8,196413
NEAT,197,13,2,12.6,197418
NEAT,198,12,0,12,198426
NEAT,199,12,0,12,199432
NEAT,200,13,0,13,200436
NEAT,201,14,0,14,201445
NEAT,202,14,6,12.8,202456
NEAT,203,12,0,12,203458
NEAT,204,13,0,13,204466
NEAT,205,14,2,13.6,205469
NEAT,206,13,3,12.4,206477
NEAT,207,14,11,11.8,207478
NEAT,208,13,0,13,208479
NEAT,209,14,0,14,209480
NEAT,210,13,0,13,210487
NEAT,211,13,0,13,211505
NEAT,212,12,0,12,212508
NEAT,213,15,2,14.6,213511
NEAT,214,13,0,13,214512
NEAT,215,14,5,13,215516
NEAT,216,14,0,14,216516
NEAT,217,12,0,12,217542
NEAT,218,13,14,10.2,218545
NEAT,219,13,2,12.6,219550
NEAT,220,12,0,12,220552
NEAT,221,13,0,13,221553
NEAT,222,12,4,11.2,222555
NEAT,223,15,5,14,223558
NEAT,224,14,2,13.6,224561
NEAT,225,15,8,13.4,225561
NEAT,226,13,0,13,226565
NEAT,227,14,8,12.4,227567
NEAT,228,13,0,13,228574
NEAT,229,13,1,12.8,229579
NEAT,230,14,0,14,230583
NEAT,231,14,3,13.4,231584
NEAT,232,14,3,13.4,232587
NEAT,233,12,1,11.8,233593
NEAT,234,14,0,14,234596
NEAT,235,14,5,13,235599
NEAT,236,13,0,13,236604
NEAT,237,14,1,13.8,237607
NEAT,238,13,4,12.2,238608
NEAT,239,12,0,12,239614
NEAT,240,14,6,12.8,240619
NEAT,241,13,3,12.4,241621
NEAT,242,14,2,13.6,242624
NEAT,243,13,0,13,243628
NEAT,244,12,2,11.6,244630
NEAT,245,14,0,14,245633
NEAT,246,13,0,13,246636
NEAT,247,13,0,13,247638
NEAT,248,13,0,13,248641
NEAT,249,15,1,14.8,249644
NEAT,250,13,6,11.8,250645
NEAT,251,13,2,12.6,251646
NEAT,252,12,2,11.6,252646
NEAT,253,14,0,14,253646
NEAT,254,12,0,12,254648
NEAT,255,14,0,14,255650
